person_id;place_id;rating
130.0;353.0;5.2
130.0;735.0;4.199999999999999
131.0;125.0;4.5
131.0;68.0;4.3999999999999995
131.0;44.0;4.5
131.0;160.0;4.300000000000001
131.0;157.0;4.5
131.0;221.0;3.8999999999999995
131.0;284.0;5.2
131.0;246.0;3.5999999999999996
131.0;723.0;4.1000000000000005
131.0;733.0;4.2
131.0;406.0;4.6
131.0;442.0;4.5
131.0;743.0;4.199999999999999
131.0;342.0;4.8
131.0;331.0;3.3000000000000003
131.0;346.0;3.9000000000000004
131.0;629.0;4.1
131.0;757.0;4.1
131.0;371.0;3.4
131.0;495.0;3.6999999999999997
132.0;601.0;4.8
132.0;463.0;5.0
132.0;433.0;4.5
132.0;476.0;4.8
132.0;675.0;5.2
132.0;468.0;4.8
132.0;518.0;5.0
132.0;491.0;4.3
132.0;447.0;4.3
132.0;43.0;4.1
132.0;354.0;4.1
132.0;343.0;4.2
132.0;697.0;4.1
132.0;286.0;4.1
132.0;417.0;4.3
132.0;77.0;3.9999999999999996
132.0;695.0;4.6
132.0;69.0;4.300000000000001
132.0;187.0;4.5
132.0;30.0;3.9999999999999996
132.0;200.0;5.0
132.0;348.0;4.5
133.0;326.0;4.199999999999999
133.0;341.0;4.5
133.0;731.0;4.199999999999999
133.0;745.0;4.5
133.0;724.0;4.3
133.0;337.0;5.1
133.0;754.0;4.6
133.0;744.0;4.3999999999999995
133.0;733.0;4.1
133.0;698.0;4.1
133.0;457.0;4.8999999999999995
133.0;674.0;4.2
133.0;238.0;3.5999999999999996
133.0;656.0;4.9
133.0;418.0;3.9
133.0;139.0;4.1000000000000005
133.0;635.0;4.0
133.0;466.0;4.7
133.0;437.0;3.9000000000000004
133.0;98.0;4.3
133.0;36.0;4.4
133.0;262.0;4.3
133.0;80.0;3.6999999999999997
134.0;487.0;4.1
134.0;431.0;4.0
134.0;642.0;4.2
134.0;482.0;3.8999999999999995
134.0;499.0;4.9
134.0;688.0;4.1
134.0;690.0;5.0
134.0;659.0;4.6000000000000005
134.0;716.0;4.0
134.0;711.0;5.2
134.0;721.0;4.5
134.0;425.0;4.5
134.0;285.0;4.0
134.0;245.0;3.8999999999999995
134.0;330.0;3.9000000000000004
134.0;234.0;4.2
134.0;336.0;4.300000000000001
134.0;324.0;4.0
134.0;700.0;4.0
134.0;201.0;4.2
134.0;404.0;4.2
135.0;34.0;4.2
135.0;68.0;4.3999999999999995
135.0;121.0;3.8
135.0;64.0;4.2
135.0;21.0;3.3
135.0;247.0;4.199999999999999
135.0;223.0;2.8
135.0;263.0;4.3
135.0;170.0;4.7
135.0;556.0;4.7
135.0;496.0;4.0
135.0;304.0;3.9
135.0;670.0;4.8
135.0;754.0;4.7
135.0;537.0;4.300000000000001
135.0;329.0;4.2
135.0;736.0;3.6
135.0;649.0;4.5
135.0;305.0;4.3999999999999995
135.0;403.0;4.6000000000000005
135.0;511.0;4.5
135.0;617.0;4.0
135.0;749.0;4.1000000000000005
136.0;655.0;4.5
136.0;621.0;5.1000000000000005
136.0;433.0;4.4
136.0;653.0;4.8
136.0;596.0;4.8
136.0;632.0;4.1000000000000005
136.0;600.0;4.5
136.0;130.0;3.4
136.0;703.0;4.3
136.0;70.0;4.6
136.0;168.0;4.0
136.0;264.0;4.5
136.0;752.0;4.7
136.0;184.0;4.9
136.0;220.0;3.5
136.0;153.0;2.9
136.0;329.0;4.2
136.0;100.0;4.5
137.0;491.0;4.2
137.0;443.0;5.0
137.0;586.0;4.2
137.0;627.0;4.3999999999999995
137.0;639.0;3.9
137.0;656.0;4.8
137.0;604.0;5.2
137.0;532.0;4.3
137.0;363.0;4.199999999999999
137.0;198.0;3.8
137.0;37.0;4.2
137.0;51.0;4.3999999999999995
137.0;397.0;4.4
137.0;414.0;5.1
137.0;759.0;3.9999999999999996
137.0;103.0;4.2
137.0;18.0;4.0
137.0;254.0;4.3999999999999995
137.0;73.0;4.199999999999999
138.0;715.0;4.4
138.0;711.0;4.8
138.0;702.0;4.9
138.0;697.0;3.9
138.0;705.0;4.7
138.0;712.0;4.699999999999999
138.0;707.0;4.1000000000000005
138.0;633.0;4.2
138.0;435.0;4.199999999999999
138.0;147.0;3.6999999999999997
138.0;383.0;4.3999999999999995
138.0;27.0;4.7
138.0;605.0;4.4
138.0;165.0;3.6999999999999997
138.0;556.0;4.7
138.0;250.0;4.1000000000000005
138.0;581.0;4.2
139.0;635.0;3.8
139.0;667.0;4.3
139.0;570.0;5.1000000000000005
139.0;581.0;3.8
139.0;429.0;4.3
139.0;609.0;4.3999999999999995
139.0;447.0;4.3999999999999995
139.0;276.0;4.2
139.0;234.0;4.4
139.0;201.0;4.4
139.0;710.0;4.6
139.0;125.0;4.0
139.0;744.0;4.2
139.0;730.0;4.3
139.0;249.0;3.5
139.0;699.0;4.2
139.0;192.0;3.9000000000000004
140.0;347.0;4.2
140.0;304.0;4.0
140.0;317.0;4.5
140.0;418.0;4.0
140.0;381.0;5.0
140.0;354.0;4.0
140.0;372.0;3.7
140.0;213.0;4.5
140.0;401.0;4.699999999999999
140.0;272.0;4.2
140.0;396.0;5.1000000000000005
140.0;286.0;4.2
140.0;730.0;4.2
140.0;456.0;4.4
140.0;263.0;4.1000000000000005
140.0;445.0;5.0
140.0;55.0;4.0
141.0;454.0;5.0
141.0;581.0;3.9
141.0;589.0;4.1000000000000005
141.0;560.0;4.7
141.0;559.0;4.5
141.0;506.0;4.5
141.0;512.0;4.3
141.0;465.0;4.6000000000000005
141.0;102.0;3.8
141.0;128.0;4.1
141.0;723.0;4.3
141.0;36.0;4.4
141.0;151.0;3.9999999999999996
141.0;351.0;4.3
141.0;37.0;4.6000000000000005
141.0;397.0;4.7
141.0;11.0;3.8999999999999995
141.0;237.0;4.199999999999999
141.0;34.0;4.4
142.0;610.0;5.0
142.0;487.0;3.9
142.0;651.0;5.1
142.0;690.0;4.8
142.0;478.0;3.4
142.0;554.0;4.1
142.0;482.0;3.9999999999999996
142.0;500.0;4.3
142.0;481.0;4.9
142.0;303.0;4.800000000000001
142.0;164.0;4.3
142.0;172.0;4.2
142.0;91.0;4.5
142.0;736.0;3.6
142.0;718.0;4.4
142.0;385.0;4.7
142.0;401.0;4.8
142.0;702.0;4.8
142.0;274.0;3.1
142.0;419.0;5.0
142.0;90.0;4.1
142.0;178.0;3.5
142.0;408.0;5.1
143.0;427.0;4.9
143.0;603.0;4.3
143.0;493.0;3.5
143.0;648.0;5.2
143.0;555.0;5.1
143.0;431.0;4.3
143.0;608.0;4.9
143.0;498.0;5.1
143.0;13.0;3.6999999999999997
143.0;344.0;4.1
143.0;6.0;3.6
143.0;290.0;3.6
143.0;138.0;3.8999999999999995
143.0;251.0;3.4000000000000004
143.0;366.0;4.3
143.0;173.0;4.699999999999999
143.0;220.0;3.7
143.0;370.0;4.9
143.0;188.0;3.9999999999999996
143.0;407.0;4.3999999999999995
144.0;759.0;4.1
144.0;337.0;5.1
144.0;737.0;3.9
144.0;746.0;3.9999999999999996
144.0;341.0;4.3
144.0;757.0;4.2
144.0;743.0;3.9999999999999996
144.0;332.0;4.3
144.0;716.0;3.9
144.0;180.0;4.2
144.0;162.0;4.3999999999999995
144.0;267.0;4.5
144.0;272.0;4.3
144.0;378.0;4.3999999999999995
144.0;196.0;4.3
144.0;236.0;4.4
144.0;607.0;4.3
144.0;371.0;3.3
144.0;223.0;2.8
144.0;81.0;4.2
144.0;493.0;3.6
144.0;44.0;4.5
144.0;540.0;3.4000000000000004
145.0;530.0;4.8999999999999995
145.0;614.0;4.8
145.0;677.0;4.5
145.0;657.0;4.1
145.0;656.0;4.5
145.0;476.0;5.2
145.0;620.0;5.0
145.0;721.0;4.5
145.0;79.0;4.3
145.0;312.0;4.5
145.0;63.0;3.9999999999999996
145.0;132.0;4.0
145.0;164.0;4.5
145.0;734.0;4.0
145.0;186.0;4.300000000000001
145.0;217.0;3.8999999999999995
145.0;219.0;4.2
146.0;86.0;4.0
146.0;243.0;4.1000000000000005
146.0;224.0;4.3999999999999995
146.0;160.0;4.4
146.0;168.0;3.8
146.0;241.0;4.1000000000000005
146.0;162.0;4.3999999999999995
146.0;535.0;5.0
146.0;517.0;4.2
146.0;591.0;4.1
146.0;361.0;3.1
146.0;330.0;3.9000000000000004
146.0;474.0;4.6
146.0;424.0;4.0
146.0;523.0;3.9999999999999996
146.0;639.0;4.0
146.0;403.0;4.5
147.0;327.0;4.8
147.0;746.0;3.9999999999999996
147.0;342.0;4.9
147.0;337.0;4.9
147.0;738.0;4.1000000000000005
147.0;328.0;3.9
147.0;725.0;3.9
147.0;751.0;3.9999999999999996
147.0;368.0;4.3
147.0;258.0;3.9
147.0;670.0;5.1
147.0;262.0;4.3
147.0;371.0;3.3
147.0;272.0;4.1000000000000005
147.0;667.0;4.3
147.0;56.0;4.3999999999999995
147.0;648.0;5.0
147.0;210.0;4.199999999999999
147.0;610.0;4.8
147.0;598.0;4.8
148.0;58.0;4.199999999999999
148.0;10.0;3.9999999999999996
148.0;29.0;4.1000000000000005
148.0;284.0;5.1
148.0;210.0;4.199999999999999
148.0;157.0;4.6000000000000005
148.0;263.0;4.2
148.0;70.0;4.6
148.0;738.0;4.3
148.0;678.0;4.3
148.0;335.0;4.3
148.0;720.0;4.0
148.0;723.0;4.2
148.0;659.0;4.6000000000000005
148.0;363.0;3.9999999999999996
148.0;428.0;4.4
148.0;649.0;4.300000000000001
148.0;405.0;4.4
148.0;737.0;4.3
148.0;719.0;4.4
149.0;278.0;2.7
149.0;127.0;4.0
149.0;175.0;4.3
149.0;285.0;3.8
149.0;195.0;4.300000000000001
149.0;140.0;3.5999999999999996
149.0;164.0;4.4
149.0;38.0;4.4
149.0;451.0;4.3
149.0;715.0;4.5
149.0;570.0;5.2
149.0;332.0;4.3
149.0;599.0;4.2
149.0;660.0;3.3
149.0;737.0;4.1
149.0;674.0;4.2
149.0;630.0;4.3999999999999995
149.0;548.0;5.1000000000000005
149.0;551.0;5.0
150.0;657.0;4.3999999999999995
150.0;601.0;4.5
150.0;610.0;4.8
150.0;578.0;4.1
150.0;516.0;4.300000000000001
150.0;664.0;5.0
150.0;689.0;5.1000000000000005
150.0;285.0;4.2
150.0;151.0;4.3
150.0;270.0;3.5
150.0;212.0;4.5
150.0;321.0;4.3
150.0;239.0;4.3
150.0;353.0;5.2
150.0;182.0;4.6
150.0;156.0;4.1
150.0;284.0;5.0
150.0;20.0;3.5
151.0;94.0;3.9999999999999996
151.0;65.0;4.1
151.0;202.0;4.1
151.0;18.0;4.3999999999999995
151.0;102.0;3.9
151.0;222.0;4.1000000000000005
151.0;257.0;4.5
151.0;512.0;4.2
151.0;745.0;4.300000000000001
151.0;616.0;5.2
151.0;626.0;4.8
151.0;702.0;4.9
151.0;648.0;5.1
151.0;684.0;4.800000000000001
151.0;461.0;4.1
151.0;545.0;4.2
151.0;618.0;3.4
151.0;748.0;4.2
152.0;492.0;3.6999999999999997
152.0;538.0;4.300000000000001
152.0;453.0;4.5
152.0;493.0;3.5
152.0;580.0;4.6
152.0;549.0;5.0
152.0;687.0;4.8
152.0;522.0;4.2
152.0;441.0;4.7
152.0;380.0;4.6
152.0;250.0;4.300000000000001
152.0;400.0;4.8
152.0;708.0;4.6
152.0;98.0;4.3999999999999995
152.0;329.0;4.1000000000000005
152.0;285.0;4.2
152.0;222.0;3.9000000000000004
152.0;362.0;4.300000000000001
152.0;356.0;4.5
152.0;699.0;4.2
152.0;315.0;5.0
152.0;406.0;4.7
153.0;298.0;4.300000000000001
153.0;299.0;4.699999999999999
153.0;417.0;4.3
153.0;351.0;4.2
153.0;370.0;4.7
153.0;367.0;4.2
153.0;371.0;3.4
153.0;309.0;4.8
153.0;312.0;4.7
153.0;254.0;4.1
153.0;527.0;3.8
153.0;606.0;4.300000000000001
153.0;265.0;4.0
153.0;487.0;3.8
153.0;457.0;4.3
153.0;140.0;3.8
153.0;63.0;3.9999999999999996
153.0;256.0;3.3
153.0;576.0;4.6
153.0;453.0;4.3999999999999995
153.0;753.0;3.3
153.0;604.0;5.3
153.0;344.0;3.9
154.0;427.0;5.0
154.0;627.0;4.2
154.0;637.0;4.5
154.0;684.0;4.800000000000001
154.0;456.0;4.5
154.0;679.0;3.8
154.0;622.0;4.800000000000001
154.0;453.0;4.5
154.0;492.0;4.0
154.0;307.0;4.5
154.0;749.0;4.3
154.0;397.0;4.5
154.0;355.0;4.7
154.0;283.0;4.2
154.0;315.0;4.6000000000000005
154.0;144.0;3.8
154.0;419.0;4.8
154.0;188.0;4.1
154.0;367.0;4.300000000000001
154.0;150.0;3.6999999999999997
154.0;74.0;4.2
154.0;177.0;4.3
155.0;231.0;3.6
155.0;236.0;4.1000000000000005
155.0;223.0;2.6999999999999997
155.0;81.0;4.300000000000001
155.0;198.0;4.0
155.0;292.0;4.0
155.0;176.0;3.6999999999999997
155.0;211.0;4.3999999999999995
155.0;57.0;4.300000000000001
155.0;503.0;4.1000000000000005
155.0;725.0;4.2
155.0;632.0;4.2
155.0;452.0;4.7
155.0;523.0;4.3
155.0;686.0;5.3
155.0;379.0;4.4
155.0;434.0;4.9
155.0;512.0;4.2
155.0;596.0;4.4
155.0;506.0;4.2
155.0;564.0;5.2
155.0;669.0;4.5
156.0;189.0;5.1000000000000005
156.0;294.0;3.8999999999999995
156.0;270.0;3.5
156.0;214.0;4.1000000000000005
156.0;243.0;4.3
156.0;152.0;4.5
156.0;223.0;2.8
156.0;43.0;4.2
156.0;180.0;4.4
156.0;702.0;5.1
156.0;718.0;4.2
156.0;609.0;4.3999999999999995
156.0;328.0;4.3
156.0;341.0;4.0
156.0;729.0;3.8
156.0;396.0;4.9
156.0;745.0;4.5
156.0;469.0;3.6
156.0;482.0;3.8
156.0;531.0;4.1000000000000005
156.0;759.0;3.8
156.0;444.0;4.3
156.0;526.0;4.3
157.0;49.0;4.2
157.0;152.0;4.5
157.0;284.0;5.0
157.0;19.0;3.9
157.0;154.0;4.300000000000001
157.0;91.0;4.1
157.0;61.0;3.8999999999999995
157.0;279.0;4.2
157.0;483.0;4.7
157.0;640.0;4.5
157.0;666.0;4.2
157.0;619.0;4.800000000000001
157.0;685.0;4.8999999999999995
157.0;540.0;3.6
157.0;479.0;4.6000000000000005
157.0;684.0;5.0
157.0;672.0;5.1
157.0;720.0;4.3
157.0;599.0;4.1
157.0;482.0;3.9999999999999996
158.0;118.0;4.3999999999999995
158.0;175.0;4.3
158.0;140.0;3.5999999999999996
158.0;15.0;4.5
158.0;229.0;4.2
158.0;62.0;4.3999999999999995
158.0;156.0;3.8
158.0;126.0;4.1000000000000005
158.0;369.0;3.8999999999999995
158.0;467.0;5.0
158.0;635.0;3.5
158.0;622.0;5.0
158.0;319.0;4.2
158.0;386.0;4.3
158.0;589.0;4.2
158.0;683.0;4.5
158.0;728.0;4.300000000000001
158.0;431.0;3.9000000000000004
158.0;587.0;4.1
159.0;399.0;4.6
159.0;400.0;5.2
159.0;397.0;4.300000000000001
159.0;384.0;4.1
159.0;398.0;4.699999999999999
159.0;394.0;4.9
159.0;396.0;5.1000000000000005
159.0;403.0;4.7
159.0;415.0;4.3
159.0;363.0;4.1
159.0;559.0;4.4
159.0;126.0;4.3
159.0;581.0;4.1
159.0;102.0;3.8
159.0;351.0;4.1000000000000005
159.0;237.0;4.3
159.0;362.0;4.2
159.0;512.0;4.3
159.0;467.0;4.8
160.0;244.0;4.1
160.0;261.0;4.199999999999999
160.0;276.0;4.3
160.0;145.0;2.2
160.0;75.0;3.0999999999999996
160.0;277.0;4.5
160.0;166.0;3.9
160.0;80.0;4.0
160.0;705.0;4.800000000000001
160.0;418.0;3.6999999999999997
160.0;320.0;3.9000000000000004
160.0;424.0;3.8
160.0;636.0;5.1
160.0;323.0;4.3
160.0;322.0;3.8
160.0;648.0;5.0
160.0;616.0;5.2
160.0;298.0;4.2
160.0;562.0;4.2
161.0;423.0;4.300000000000001
161.0;356.0;4.3999999999999995
161.0;302.0;4.4
161.0;317.0;4.2
161.0;354.0;3.9
161.0;373.0;3.5999999999999996
161.0;381.0;4.800000000000001
161.0;410.0;5.1
161.0;422.0;4.4
161.0;142.0;4.2
161.0;204.0;3.9999999999999996
161.0;134.0;3.6999999999999997
161.0;388.0;4.3
161.0;2.0;4.3
161.0;611.0;4.2
161.0;122.0;4.1000000000000005
161.0;706.0;4.8
161.0;286.0;4.0
161.0;202.0;3.6999999999999997
161.0;540.0;3.9000000000000004
161.0;293.0;4.0
161.0;740.0;4.1000000000000005
161.0;271.0;4.2
162.0;332.0;4.2
162.0;322.0;4.2
162.0;763.0;4.2
162.0;721.0;4.5
162.0;725.0;3.9
162.0;752.0;4.5
162.0;740.0;4.3
162.0;182.0;4.3999999999999995
162.0;564.0;4.8
162.0;476.0;4.7
162.0;4.0;3.9999999999999996
162.0;383.0;4.5
162.0;682.0;4.7
162.0;692.0;4.2
162.0;604.0;5.0
162.0;569.0;4.7
162.0;627.0;4.1
163.0;691.0;5.1
163.0;703.0;4.3
163.0;712.0;4.699999999999999
163.0;709.0;4.7
163.0;698.0;4.3
163.0;702.0;5.1
163.0;708.0;4.6
163.0;713.0;3.9
163.0;677.0;4.3999999999999995
163.0;301.0;3.8999999999999995
163.0;446.0;4.1000000000000005
163.0;155.0;4.1000000000000005
163.0;29.0;4.0
163.0;531.0;4.2
163.0;690.0;5.3
163.0;427.0;5.2
163.0;450.0;5.1
163.0;505.0;4.8
163.0;661.0;4.7
164.0;150.0;3.9
164.0;106.0;1.0
164.0;39.0;4.1000000000000005
164.0;89.0;3.8
164.0;191.0;4.1
164.0;7.0;4.0
164.0;135.0;1.9
164.0;65.0;4.1
164.0;445.0;5.1
164.0;757.0;4.2
164.0;508.0;5.2
164.0;720.0;4.4
164.0;337.0;5.1
164.0;725.0;3.8
164.0;721.0;4.8
164.0;674.0;4.0
164.0;687.0;4.7
164.0;750.0;4.199999999999999
164.0;495.0;3.9
164.0;557.0;4.0
164.0;660.0;3.4
165.0;67.0;3.9999999999999996
165.0;247.0;4.199999999999999
165.0;117.0;3.6999999999999997
165.0;199.0;4.4
165.0;292.0;4.2
165.0;295.0;4.1
165.0;252.0;2.3000000000000003
165.0;214.0;4.3
165.0;324.0;3.9000000000000004
165.0;426.0;3.8
165.0;342.0;5.0
165.0;420.0;2.9
165.0;531.0;4.300000000000001
165.0;700.0;3.9000000000000004
165.0;473.0;4.2
165.0;335.0;4.2
165.0;563.0;4.2
165.0;749.0;4.5
165.0;672.0;4.9
165.0;639.0;4.1
165.0;536.0;4.1
166.0;186.0;4.6000000000000005
166.0;21.0;3.3
166.0;154.0;4.6000000000000005
166.0;61.0;3.9999999999999996
166.0;41.0;4.2
166.0;33.0;4.8
166.0;135.0;2.1
166.0;452.0;4.4
166.0;426.0;4.3
166.0;685.0;4.6
166.0;586.0;4.6
166.0;574.0;4.2
166.0;697.0;3.6999999999999997
166.0;318.0;4.300000000000001
166.0;728.0;4.1000000000000005
166.0;371.0;3.5
166.0;554.0;4.0
166.0;714.0;4.300000000000001
167.0;168.0;3.5999999999999996
167.0;4.0;3.9999999999999996
167.0;150.0;4.0
167.0;15.0;4.2
167.0;273.0;4.5
167.0;68.0;4.3
167.0;219.0;3.9
167.0;40.0;4.2
167.0;404.0;4.3
167.0;522.0;4.2
167.0;493.0;3.3
167.0;618.0;3.6
167.0;622.0;4.9
167.0;687.0;4.6000000000000005
167.0;414.0;4.8
167.0;666.0;3.9000000000000004
167.0;331.0;3.8000000000000003
167.0;607.0;4.6
167.0;568.0;4.199999999999999
168.0;123.0;3.9999999999999996
168.0;116.0;4.3
168.0;96.0;4.5
168.0;213.0;4.0
168.0;61.0;4.199999999999999
168.0;239.0;4.2
168.0;118.0;4.3999999999999995
168.0;156.0;4.0
168.0;531.0;4.6000000000000005
168.0;711.0;5.0
168.0;309.0;5.0
168.0;407.0;4.2
168.0;354.0;3.9
168.0;583.0;4.1000000000000005
168.0;649.0;4.6000000000000005
168.0;577.0;4.3
168.0;591.0;4.0
168.0;678.0;4.1
168.0;427.0;5.2
169.0;514.0;4.3999999999999995
169.0;630.0;4.2
169.0;642.0;4.3999999999999995
169.0;670.0;4.9
169.0;680.0;4.9
169.0;633.0;4.5
169.0;511.0;4.5
169.0;607.0;4.4
169.0;530.0;4.8
169.0;307.0;4.3999999999999995
169.0;722.0;3.9
169.0;423.0;4.6000000000000005
169.0;752.0;4.2
169.0;304.0;3.9
169.0;292.0;4.1
169.0;258.0;3.9
169.0;373.0;4.1
169.0;66.0;4.6
169.0;11.0;4.3
169.0;381.0;5.1000000000000005
169.0;253.0;4.1
169.0;720.0;4.1000000000000005
169.0;714.0;4.6000000000000005
170.0;335.0;4.3
170.0;322.0;4.1
170.0;345.0;4.1
170.0;755.0;4.3
170.0;721.0;4.6
170.0;742.0;4.1
170.0;725.0;3.9
170.0;338.0;4.199999999999999
170.0;336.0;4.300000000000001
170.0;662.0;4.3999999999999995
170.0;113.0;4.2
170.0;511.0;4.4
170.0;10.0;3.8999999999999995
170.0;689.0;4.7
170.0;16.0;4.3
170.0;70.0;4.3
170.0;88.0;4.3999999999999995
170.0;365.0;4.3999999999999995
170.0;558.0;5.2
170.0;704.0;4.5
170.0;565.0;4.8
170.0;563.0;4.3
171.0;731.0;4.3
171.0;749.0;4.2
171.0;336.0;4.300000000000001
171.0;742.0;4.1
171.0;335.0;4.3
171.0;758.0;4.2
171.0;329.0;4.2
171.0;741.0;3.4
171.0;70.0;4.4
171.0;431.0;4.1000000000000005
171.0;75.0;3.1999999999999997
171.0;149.0;4.199999999999999
171.0;537.0;4.4
171.0;662.0;4.0
171.0;143.0;3.3
171.0;415.0;4.5
171.0;557.0;4.0
171.0;65.0;4.0
171.0;316.0;4.3999999999999995
171.0;49.0;4.3
172.0;224.0;4.3999999999999995
172.0;127.0;4.1
172.0;79.0;4.3
172.0;153.0;2.8
172.0;242.0;3.7
172.0;237.0;3.9999999999999996
172.0;16.0;4.1
172.0;28.0;4.1
172.0;708.0;4.6
172.0;303.0;4.6000000000000005
172.0;312.0;5.1
172.0;430.0;4.5
172.0;565.0;4.9
172.0;436.0;4.3
172.0;739.0;4.3
172.0;338.0;3.8
172.0;752.0;4.7
172.0;394.0;5.2
172.0;404.0;4.3
172.0;315.0;4.7
172.0;614.0;5.2
173.0;214.0;4.1000000000000005
173.0;262.0;4.199999999999999
173.0;270.0;3.5
173.0;107.0;3.9
173.0;41.0;4.1
173.0;287.0;3.9
173.0;185.0;4.5
173.0;9.0;4.3999999999999995
173.0;427.0;5.2
173.0;558.0;4.9
173.0;363.0;4.199999999999999
173.0;569.0;5.0
173.0;407.0;4.1
173.0;389.0;3.3000000000000003
173.0;307.0;4.0
173.0;735.0;4.3
173.0;318.0;4.2
173.0;450.0;5.1
173.0;548.0;5.0
174.0;605.0;4.300000000000001
174.0;676.0;4.1
174.0;467.0;4.6000000000000005
174.0;675.0;4.9
174.0;507.0;3.9999999999999996
174.0;438.0;4.4
174.0;454.0;5.1
174.0;451.0;4.1
174.0;584.0;3.6
174.0;219.0;3.7
174.0;120.0;3.4000000000000004
174.0;133.0;4.0
174.0;27.0;4.4
174.0;117.0;3.5999999999999996
174.0;353.0;5.2
174.0;140.0;3.9
174.0;744.0;4.5
174.0;176.0;3.6999999999999997
174.0;29.0;4.1000000000000005
174.0;221.0;4.1
174.0;310.0;5.0
174.0;40.0;4.0
174.0;763.0;3.9000000000000004
175.0;331.0;3.5
175.0;752.0;4.4
175.0;732.0;4.2
175.0;338.0;4.199999999999999
175.0;329.0;4.1000000000000005
175.0;336.0;4.5
175.0;723.0;4.4
175.0;743.0;4.199999999999999
175.0;658.0;5.0
175.0;428.0;4.5
175.0;623.0;5.0
175.0;443.0;4.8999999999999995
175.0;420.0;2.9
175.0;41.0;4.3
175.0;265.0;4.0
175.0;158.0;4.4
175.0;283.0;4.3
175.0;701.0;3.9000000000000004
175.0;583.0;4.5
175.0;405.0;4.4
176.0;692.0;4.3999999999999995
176.0;704.0;4.6000000000000005
176.0;712.0;4.6
176.0;691.0;5.1
176.0;695.0;4.8999999999999995
176.0;713.0;3.6999999999999997
176.0;715.0;4.5
176.0;202.0;4.2
176.0;716.0;3.8
176.0;393.0;4.1
176.0;638.0;4.3
176.0;640.0;4.9
176.0;312.0;4.5
176.0;320.0;4.5
176.0;546.0;5.1
176.0;120.0;3.0
176.0;590.0;4.9
177.0;385.0;5.1000000000000005
177.0;386.0;4.1
177.0;397.0;4.2
177.0;403.0;4.7
177.0;399.0;4.5
177.0;402.0;4.3
177.0;401.0;4.699999999999999
177.0;404.0;4.3999999999999995
177.0;391.0;4.4
177.0;675.0;4.8
177.0;674.0;4.1000000000000005
177.0;458.0;4.4
177.0;309.0;4.8999999999999995
177.0;140.0;3.6999999999999997
177.0;19.0;4.1
177.0;673.0;4.2
177.0;299.0;4.6
177.0;88.0;4.6
177.0;377.0;4.3
177.0;436.0;4.0
177.0;57.0;4.6000000000000005
177.0;418.0;3.8
178.0;125.0;4.3999999999999995
178.0;179.0;4.1
178.0;203.0;4.3999999999999995
178.0;141.0;4.2
178.0;29.0;4.0
178.0;111.0;4.199999999999999
178.0;241.0;4.1000000000000005
178.0;71.0;4.3999999999999995
178.0;276.0;4.2
178.0;517.0;4.4
178.0;631.0;4.4
178.0;462.0;4.9
178.0;729.0;4.0
178.0;720.0;4.2
178.0;446.0;4.0
178.0;344.0;3.6999999999999997
178.0;710.0;4.7
178.0;605.0;4.2
178.0;621.0;5.0
178.0;718.0;4.1000000000000005
178.0;747.0;4.5
178.0;701.0;4.0
179.0;114.0;3.7
179.0;247.0;4.199999999999999
179.0;134.0;4.0
179.0;3.0;4.3
179.0;136.0;3.0
179.0;168.0;3.6999999999999997
179.0;146.0;4.300000000000001
179.0;16.0;3.9
179.0;296.0;4.3999999999999995
179.0;569.0;4.9
179.0;763.0;4.3
179.0;650.0;4.0
179.0;678.0;4.1
179.0;748.0;4.5
179.0;448.0;4.9
179.0;638.0;4.2
179.0;647.0;4.6
179.0;400.0;5.2
179.0;743.0;3.9999999999999996
179.0;557.0;3.9
179.0;383.0;4.5
179.0;729.0;4.2
179.0;567.0;4.4
180.0;519.0;4.3
180.0;526.0;4.1
180.0;566.0;5.0
180.0;598.0;5.1
180.0;503.0;4.1000000000000005
180.0;484.0;4.300000000000001
180.0;493.0;3.3
180.0;455.0;5.1
180.0;510.0;4.699999999999999
180.0;701.0;4.4
180.0;335.0;4.0
180.0;270.0;3.4
180.0;362.0;4.4
180.0;147.0;3.6
180.0;385.0;4.6000000000000005
180.0;320.0;4.4
180.0;394.0;4.6000000000000005
180.0;2.0;4.3999999999999995
180.0;392.0;4.3999999999999995
180.0;90.0;4.3999999999999995
180.0;755.0;4.4
180.0;78.0;4.3999999999999995
180.0;251.0;3.9000000000000004
181.0;317.0;4.2
181.0;407.0;4.3999999999999995
181.0;368.0;4.2
181.0;353.0;4.800000000000001
181.0;379.0;4.5
181.0;307.0;4.1
181.0;358.0;4.2
181.0;303.0;4.9
181.0;645.0;4.4
181.0;477.0;4.9
181.0;267.0;4.300000000000001
181.0;107.0;4.0
181.0;187.0;4.3999999999999995
181.0;96.0;4.2
181.0;542.0;4.5
181.0;563.0;4.4
181.0;227.0;4.5
181.0;104.0;4.0
181.0;704.0;4.5
181.0;72.0;4.0
181.0;256.0;3.3
182.0;92.0;3.8999999999999995
182.0;13.0;3.9
182.0;259.0;3.8000000000000003
182.0;228.0;4.1
182.0;10.0;4.199999999999999
182.0;56.0;4.6
182.0;33.0;4.5
182.0;206.0;4.1
182.0;197.0;4.3
182.0;320.0;4.1000000000000005
182.0;584.0;3.7
182.0;669.0;4.300000000000001
182.0;391.0;4.300000000000001
182.0;413.0;4.8
182.0;422.0;4.2
182.0;567.0;3.9000000000000004
